val_loss,val_accuracy,loss,accuracy
0.25161763376318963,0.9378759264945984,0.8345439634372028,0.7145031690597534
0.1707297679217976,0.9540953636169434,0.4038193258468589,0.8969863653182983
0.14932464626273254,0.9594906568527222,0.29590039616181596,0.9284414649009705
0.13571189732115171,0.9640425443649292,0.2443981240703344,0.9415037035942078
0.13712449196863719,0.9643441438674927,0.21876778256610094,0.9477798938751221
