val_loss,val_accuracy,loss,accuracy
0.2604693416765612,0.9320338368415833,0.7810183369112091,0.7307968735694885
0.17838609075511477,0.9484934210777283,0.3681059064426991,0.9038825035095215
0.15213379606175131,0.9575972557067871,0.2677468076335107,0.9327979683876038
0.14199762762469023,0.9611158967018127,0.22484804047212087,0.9437968134880066
0.13430675064940006,0.963819146156311,0.1985215512991471,0.9503338932991028
