val_loss,val_accuracy,loss,accuracy
0.25505983433718055,0.9302242398262024,0.8601664695651118,0.693932056427002
0.17623896337499428,0.9502862691879272,0.38595284070482283,0.897127628326416
0.15232479021466266,0.9582786560058594,0.2812313017609857,0.9290710091590881
0.1454261132438749,0.9604177474975586,0.2356974094489776,0.9416210055351257
0.1337224397183704,0.9643162488937378,0.21300059569872998,0.9474519491195679
