val_loss,val_accuracy,loss,accuracy
0.23428575843572616,0.9409266710281372,0.6533675229549408,0.807271420955658
0.15850218916932743,0.9556800127029419,0.2822862406713622,0.9321485757827759
0.12903785745302837,0.9633533358573914,0.2067140159862382,0.9499742984771729
0.11657304560144742,0.9673933386802673,0.17156107776931354,0.9576942920684814
0.10749789958198865,0.9696266651153564,0.15166813371436935,0.9629514217376709
