val_loss,val_accuracy,loss,accuracy
0.252395698916939,0.9311402440071106,0.779070973882104,0.7331713438034058
0.18165034496515226,0.9487279653549194,0.3582485192153397,0.9044618010520935
0.16679446085908406,0.9527549147605896,0.2691005559772211,0.9306915402412415
0.1446354122888959,0.9597252011299133,0.22795739798969633,0.9424252510070801
0.13659284868214125,0.9633108973503113,0.20429712576645806,0.948632001876831
