val_loss,val_accuracy,loss,accuracy
0.22860601445039114,0.9388599991798401,0.6135131999424526,0.8221885561943054
0.1574294325709343,0.9557600021362305,0.2747661163125719,0.9329400062561035
0.13244009062647819,0.9622466564178467,0.20687756657600403,0.9494028687477112
0.11989551514387131,0.9656333327293396,0.17438132967267717,0.9573714137077332
0.1125890369216601,0.9681800007820129,0.15642336690000125,0.9611485600471497
