val_loss,val_accuracy,loss,accuracy
0.23208527167638143,0.9405266642570496,0.6427577375514166,0.8126028776168823
0.15998395591974257,0.9543333053588867,0.27722476920911243,0.9333257079124451
0.13223371197779973,0.9627599716186523,0.20645112940243313,0.9496285915374756
0.11943774297833443,0.9659333229064941,0.1721389144233295,0.9576057195663452
0.10934039746721586,0.9691333174705505,0.15118072279861997,0.9624228477478027
