val_loss,val_accuracy,loss,accuracy
0.21620805541674296,0.9424200057983398,0.6289498327459608,0.8094114065170288
0.1498077611128489,0.9579933285713196,0.2644156285694667,0.9345914125442505
0.12886073450247446,0.9637866616249084,0.20019132205418178,0.9501857161521912
0.11635789379477501,0.9669266939163208,0.16989280208945273,0.9574142694473267
0.109331284314394,0.9690666794776917,0.15055171862244607,0.9622257351875305
