val_loss,val_accuracy,loss,accuracy
0.2823161556894409,0.9294534921646118,0.8416255208315809,0.7107403874397278
0.1896672384300705,0.9475159645080566,0.40543646189541394,0.8950786590576172
0.15948183381138673,0.9553185105323792,0.29217373198713514,0.9275941252708435
0.14900462571824385,0.95952969789505,0.24367237630690725,0.9400842785835266
0.13752725823189427,0.9633388519287109,0.21986048339386385,0.9457285404205322
